log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.673958,1,1,25,36,524,66586,1,349,PCell,1,662,7,-119.75,-114.5,-114.5,-16.375,-15.125,-16.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.684404,1,1,25,36,524,66586,1,349,PCell,1,663,7,-119.4375,-114.125,-114.125,-12.875,-11.3125,-12.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.694265,1,1,25,36,524,66586,1,349,PCell,1,664,7,-119.625,-114.125,-114.125,-14.5625,-13.3125,-14.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.713959,1,1,25,36,524,66586,1,349,PCell,1,666,7,-119.4375,-113.625,-113.625,-14.6875,-12.75,-14.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.724409,1,1,25,36,524,66586,1,349,PCell,1,667,7,-119.4375,-113.6875,-113.6875,-13.1875,-11.5625,-13.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.734264,1,1,25,36,524,66586,1,349,PCell,1,668,7,-119.6875,-113.6875,-113.6875,-14.4375,-13.9375,-14.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.753959,1,1,25,36,524,66586,1,349,PCell,1,670,7,-119.625,-113.4375,-113.4375,-12.0625,-10.8125,-12.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.764404,1,1,25,36,524,66586,1,349,PCell,1,671,7,-119.6875,-113.4375,-113.4375,-14.25,-13.4375,-14.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.774268,1,1,25,36,524,66586,1,349,PCell,1,672,7,-119.75,-113.375,-113.375,-14.9375,-13.8125,-14.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.793958,1,1,25,36,524,66586,1,349,PCell,1,674,7,-119.75,-113.3125,-113.3125,-12.375,-10.5625,-12.375
